username,rating,time,votes,comment
革命小区,5,2024-02-27 23:37:57,0,"仍然在持续拓宽议题，而且依然很大胆。从新兵的首次杀人心态，政见不同带来的杀人动机的自我反思，将领的告白，列车难题，到种族主义，篡改历史，和平交易，再到王权的正当性，政变后的表面和平，战后的价值审判，随便拿出两三个议题，讨论的体量都超出了一个动画作品能承担的，更是碾压现在的影视剧。
也描写了很多难能可贵的场面，墙内外无法战胜强敌但依然赴死的壮绝与冷静，艾尔文的自私与伟大，艾伦的崩溃，再到一个个 flag，结尾几集，集集颠覆想象，越写越大。
大的让人害怕，一开始是墙，然后是岛，最后是族，还可以大到漫无边际的自由和虚无。
作品搞成这样，作者真是强到可怕"
DONT_BOTHER,5,2020-03-15 19:55:02,0,20200315残酷的人生，何来自由
信电影得永生,5,2021-05-20 16:31:19,0,"这一季还好，发挥稳定。
补了一个坑，就是新女王那条线索，这条线明显没用完。女性做自己的范本，摆脱孤儿情结。且看以后她和尤瑟尔继续相爱相杀吧。
但好像终于要走进地下室了，在这一季即将结束前。。
一口气刷一季简直不能太爽了。
开始还警醒让人沉醉的行为，结果剧集里面讲到了凯尼和巨人的友情，真是神奇的组合，有点儿钟子期俞伯牙之感。一个不想当父亲的舅舅。
所以第三季的part 2好像有种箭在弦(xián)上，不得不发的感觉。
四星半"
风向未来吹去,4,2018-12-18 20:44:44,0,动画终于赶上了漫画的进度，这一季不停揭秘，非常政治化，ED比OP还棒，是我爱的Sound Horizon，希望下一季打斗戏更多，最好一次出24集以上，12集太短啦。
甲鱼,5,2018-10-09 19:29:26,3,这一季简直不要太赞，剧情、配乐、人物塑造、台词、分镜无不有若天成。
中华剑殇™,3,2020-01-24 18:23:35,0,画风变了啊。。
行知小姐。,3,2021-10-14 20:34:50,0,作者的脑洞还是非常大的。惊叹之。
Lobgran,5,2021-03-15 13:40:08,0,热血燃番+政治惊悚带来的独特悲壮感。
Amour,5,2018-10-27 01:05:32,1,三笠为了艾伦可以对抗这个世界啊
X,4,2018-10-24 00:33:26,1,下一季会特别惨吧
米酸奶,5,2023-11-16 12:08:56,0,阿尔敏的脑子是最强武器，从他威胁巨人开始觉得有点可怕
baby,1,2019-03-18 20:15:10,3,虽说肯定知道西斯塔莉亚肯定不会吃了艾伦。可后面杀父然后被民众称为英雄登上王座没有一丝愧疚之意 我就只能给一星 好恶心的剧情白莲花
小怪兽,3,2021-02-14 00:00:29,1,不是说兵长特辑嘛...兵长打斗太少了看不够。男主战斗力不行哭的还多，完全颠覆我对热血漫男主的想象。
阿朴,5,2020-07-19 04:05:46,0,艾尔文完美地完成了悲剧人物的刻画，对这个角色，简直没有比这更好的归宿了，本季的高光。而真相果然要用命才能揭晓。
格林童话,4,2024-05-24 20:27:56,0,总觉得没那么吸引人，很容易抛锚，内核太深刻了，但是每个人的背景都很详细，从而每个人都有各自的立场
Cardinal,5,2024-01-19 06:49:30,0,【A】曾觉得只是承前启后的铺垫章，回看发现尽管入题跳跃：和S4开头一样世界观的膨胀，但落笔却是紧缩，势力的出现或者政权的更迭都落回至人的选择上，因而有巨人无巨人其实无差，真正意义上的点题。
Maniac,5,2024-08-20 13:25:07,0,"“每个人的选择改变了世界”
居然有人说这右，这明明就很左。日本有相当一部分人去发现现有的王一直在欺骗他们。
会好的，一定会的。"
TnegaAionarap,3,2018-10-23 16:12:19,0,op里脑袋奇大
LEのn个晴天,4,2025-10-10 18:05:06,0,这一季兵长戏份激增，好评！开头和Kenny在城市交战行云流水又刺激的动作设计一下就给我帅得十分满意，以及这一季有兵长成长史的剧情，虽然不多，但这就没法不爱了啊。Kenny最后一集的个人单篇内容挺好的。“每个人都是一些什么东西的奴隶”，以暴力为生的人也想品尝下放下屠刀是什么感受，所以最终把巨人试剂给了利威尔吗，那一刻还挺动人的。前团长的单篇集也还不错，感觉也是越来越靠近真相后剧情就越来越魔幻。艾伦新兵测试时故障了的腰带装置竟然也是个伏笔，行啊你们。
纠结咪,5,2020-12-25 08:58:03,0,我真的是团厨！团长死了我哭得好大声！
砂糖橘。,3,2023-10-07 22:38:34,0,3.5
光,5,2019-05-01 20:27:52,0,重看了1-3季，改观了。连贯着看，并未觉得三季之间有高下之分，以前认为1=2>3。引人深思的作品，发人深省的细节非常多。
哗啦啦,5,2019-04-29 09:00:07,6,竟然有人打一星？为了看看这些一星选手写的什么翻了很久，结果是因为没有巨人？？？？？？？？？这么脑残去看喜羊羊吧每集都有羊
Digit Fungi,4,2019-01-25 10:02:40,1,说来说去就是人类那点欲望和罪恶…还是全体爆炸吧…
Shakspizza,5,2020-08-29 19:49:57,2,热血个鸡，太泼冷水了好不好，海的对面，是更大的敌人，是更多的残酷，是更深的无力啊qwq
你有帝王之相,5,2021-03-08 19:26:07,0,一口气看到第三季了！
♢Triticum†L.,5,2021-02-17 13:22:29,0,关于世界真相的秘密已近揭开，总算看到了一望无际的蔚蓝大海，可是自由之外是敌人，希望尽头是绝望，绝望过后还能再有希望吗？被篡改的历史，各执一词的立场，无休止的杀伐，整部作品埋藏的立意现在才显露——不断重复的永恒的悲剧。倦了，毁灭吧。
滿神的異教徒,5,2018-11-22 20:11:27,1,政变不乏味反而精彩极了。
熊猫神菁,5,2019-09-23 15:56:45,1,为利威尔兵长献出心脏！
前夜,5,2021-04-05 22:29:08,0,到这一季收尾了好。
鱼钓一寸秋,5,2018-10-27 14:33:53,1,第三季画面崩坏严重到我都惊呆了，分镜和配音水平也起伏好大哦，剩下一半明年再播我也能理解了……
林木暮,未评分,2018-10-24 22:35:04,1,让让子戏份多了，而且又成长了好多，欣慰老母亲脸
鸭子桥王语嫣,5,2019-11-16 14:05:57,2,被巨人的精神内核震惊。
飘飘de陆钓雪,4,2025-06-20 16:43:10,1,“大师兄，师傅又被妖怪抓走啦！” 强烈要求给阿尔敏加戏！
zy_,4,2021-08-24 14:16:50,0,内战果然是最能拔高立意的
一瓶子蕨,5,2019-03-08 23:01:21,1,觉得权游那边便当多的，不如来这儿比比啊，第三季最后一集有光明又有希望的样子简直都不像进击了……话说艾伦终于明白自己是个弱鸡普通人真是太好了，画风突变这件事就原谅你了。
御手洗街,未评分,2021-07-25 13:37:18,0,结局从一开始就写好了，人类的敌人是其他人。
骚棒持有人,5,2019-07-01 23:24:45,0,画工不重要
Silence🌸🌸,未评分,2025-03-16 09:17:06,0,第三季的主角是女王和兵长吧，揭下了热血打怪番的外衣露出了政治惊悚剧的本色，不过谏山创真是立几个cp就要创死几个...创麻了毁灭吧
玛丽小饼干,4,2023-06-06 23:10:11,0,果然还是人和人斗观赏性更高
iranaway,4,2018-11-23 13:27:30,1,op竟然是hyde
小舟,5,2023-11-20 15:51:34,0,利威尔，
Astrogeolover,5,2019-04-28 21:36:48,1,第三季开始可以封神了
丁酉戊戌,4,2023-11-28 12:30:05,0,前三季最经典
梦,4,2024-07-30 08:32:42,0,湊合
夸张到底,5,2019-08-07 09:31:52,1,皇国兴废，在此一役。这个民族没有变，宫廷正变，军部下克上，都是历史再现，敬佩以及隐隐担忧。BGM需要收藏。
夏沐,5,2019-05-11 16:18:32,0,感觉花了大半年才看完12集，主要是剧情依旧拖沓，大概角色太多必须得多画支线的缘故吧，只是除了Eren&Levi的线其他支线我都不感兴趣罢了，之前看巨人都没有快进过的，三期也用上了，总感觉Anime真的是越来越追不动，即使是巨人也没有当初的热情了。
古猫国,5,2021-03-04 01:55:53,0,12
牧医见侍卫,5,2025-08-22 00:18:01,0,-9.0分
车了个干,4,2024-07-23 14:06:44,1,全人类全人类的，烦死了
blacktea,5,2019-11-15 22:26:38,0,特別じゃなきゃいけないんですか？私は、そうは思いませんよ。少なくともこの子は、偉大になんてならなくてもいい、人より優れていなくたって…...だって、見てくださいよ、こんなにかわいい。だから、この子はもう偉いんです。この世界に生まれてきてくれたんだから。
不飞过海的海洋,5,2021-03-04 14:24:45,0,"这季给五星了！
哦哦哦哦哦哦！新利威尔班！
女王 邦尼 巨人之力 
终于要去地下室了！🙊恰肉！！！
op是林老板feat hyde奶奶呜呜呜呜😭"
Tod,4,2018-09-17 18:31:02,2,制作组应该是挺聪明的，政治反抗没有浪费时间，快速推进这部分剧情然后去讲述和雷斯家族和调查兵团的冲突，战斗戏保持水准，除去非常不好看的铺垫戏份，目前看来还是可以的
Mr.Raindrop,4,2023-09-09 15:19:11,0,部分人物动机变化太突兀
一梦华胥,5,2024-12-12 19:53:03,0,"第三季 上：王政篇，调查兵团又陷入危机，埃尔文被抓，神父死亡，艾伦等人被通缉，潜伏逃脱抓捕。肯尼带队抓捕艾伦，跟利威尔交锋，雷兹王让克里斯塔吃掉艾伦，自己变成怪物巨人，最后被斩杀，希斯特利亚成为女王。展开希斯特利亚关于父母、姐姐的回忆，利威尔、埃尔文、教官过往，了解雷兹王一家，提到初代王统治，了解到艾伦父亲和母亲过往，逐步揭开世界观，墙外也有人。
	这部分文戏比较多，涉及到政变、回忆、煽情、主角心理变化，没有正面战斗。继续展开配角故事，主角戏份很少，被打压到最惨（想主动放弃生命被吃掉，软弱，逃避），然后触底反弹。主角认知和武力值成长（2个月一笔带过），智斗。"
只手撕天,4,2019-06-13 13:08:23,3,比权力的游戏第八季带感多了
流空破刃,4,2025-07-11 10:27:07,1,来来回回的救艾伦，艾伦是公主！
初有风,5,2019-04-07 21:30:49,1,"燃烧之水，冰之大地，砂之雪原。
就算当下乃至无边无尽的以后拘于高壁内一隅，也请不要忘记灵魂自由的广阔。"
Godverdomme,4,2020-03-19 00:25:52,1,怎么最后成了政治寓言啊
独孤改之,4,2024-07-13 18:31:47,1,只有我一个人觉得王政篇伪王下台得太简单、太草率了吗？最后少女的弑父其实也不是很好理解。
不懈不戒,5,2019-01-14 09:44:57,0,理念之争激烈而心疼，做普通的自己激昂而释然。
天鹏,5,2021-04-05 17:33:11,0,人的区别就是为了团结起来的这一刻吧
蔚カリCassie.,4,2020-12-16 01:47:46,3,对王政篇政治戏码不是特别感冒，这个篇章的女主是希斯特利亚，文戏偏多，巨人以及墙内的部分真相，艾伦父亲的秘密，调查兵团再起，也填了很多第一季(让我观感不好)的坑。舅舅这个角色塑造的挺好虽然我不喜欢他。世界观逐渐全部展现的过程…【OP能让林老板和Hyde来唱厉害了
Kannimeia,5,2022-01-19 10:48:00,0,没什么印象了，但肯定是好看的吧～就是越往后看得越心累。。。
北冰洋谢大脚,3,2021-01-04 13:15:53,2,说实话s1-s2非常神作。特别s1，因为看得出很low budget，整个画面就很brutal但是故事讲的超一流。s3开始讲故事能力弱了，而且我刷完发现有地方剧情连不上反复check也不知道是掉在那里。。原作世界观比较宏大，可能动画那边掌握的不够好。
粗眉毛的甘乐,未评分,2024-02-29 19:51:15,0,我很喜欢割喉者凯尼和希丝特莉亚的剧情。进击的巨人真的没有半点柔情，既不曾用嘴炮敷衍观众，也从未用因果审判任何角色，每个人都只被自己的欲望驱使着做出选择。为什么艾伦的形象那么单薄，因为他就是个除了不屈意志什么也没有什么都不去选择的笨蛋啊。
笛子痞🌈,5,2021-02-08 21:11:03,0,今天看到第17集，哭惨了！我的阿尔敏！
导岛,2,2021-06-04 08:56:34,4,虽然一开始小伙伴们墙裂推荐的时候就瞄到一眼原型为战犯的信息，但也没往心里去，因为还没开始看，什么都不了解的情况下，难免觉得对于一部动画而言是不是有点小题大做了。然而，看到第三部下半部分时，作者的战争思维真的吓到我了，最要命的是蛊惑人心的敢死队思维差点把我自己都蒙蔽了，清醒后回想，真是后怕。到现在还没去地下室，本来我以为作者只是要把真相藏着掖着，然而现在有一种感觉：作者似乎有意是要让观众沉浸在盲目的战斗中，同时传递一种一切都是无奈之举的想法。这真的让我感到不寒而栗。到目前为止，我觉得这不是一部反战剧，而是一部好战剧。但愿看完第四季我能有不一样的想法……目前为止，深感不适。
小巩俐,5,2020-12-19 20:03:37,0,艾尔文团长=美队。
慎独,5,2018-08-24 11:59:58,1,无条件5星送上！！！
三七,5,2019-09-15 23:33:46,0,EP10和11的人物之细腻。对叽叽歪歪的男主终于有官方吐槽了。
風來,4,2023-12-08 19:36:48,0,还是不错的，上半部讲啥的有点忘了。
私恋失调,4,2020-07-29 21:59:28,1,这季看的很爽，尤其赌上一切去跟能碾压你的力量战斗，不是靠天降之力，而是真的有牺牲这一点，让人很热血。不过每次都喜欢在结尾再加一个神力这个真的不是很理解，上一季结尾出现一个坐标之力，这次又出个预见未来，虽然算是用设定圆了回来，但总让人担心。
madaoooo,4,2020-01-05 00:00:55,0,第二集兵长跟宪兵队周旋的这个分镜，真太绝了，吊打当年整年新番了吧？
劳勃·拜拉席恩,5,2021-02-13 01:18:16,0,库变的部分挺随便的，不过重点不是这个就算了吧。话说这伏笔埋得就离谱，有必要搞个这么小的细节吗？？？？
🌵_🌵,5,2018-10-21 19:56:52,1,这次要与人斗了吖
竹傲风,4,2020-09-17 14:17:34,3,这里面的人物都不搞政审的么？团长这种出身居然能当上团长。
建文朱允炆,4,2018-12-31 09:37:26,1,剧情走向还没偏离我的预期。
瞳·莲,3,2020-02-26 18:27:49,0,王政篇改的太不好了，感觉很多逻辑矛盾但又说不出来…令人无法接受一度甚至差点弃了。利威尔好惨一男的。
劣者不是故意的,5,2020-11-07 21:03:10,0,白夜这话让人看得心梗，但那一天这话又让我对剧情的发展充满了疑惑🤔
热爱学习的巴东,5,2019-07-01 12:42:34,1,墙内所有篇章结束了
Merov Mugatu!,3,2022-04-15 11:38:35,0,边看边忘
雪灰,5,2025-01-26 09:06:54,0,王政篇的格调和节奏确实可以给更高的分数了，庞然巨物站在墙头前后一段对民众的刻画极具讽刺意味。进巨在我看来终于到这里破除了某种“放弃人性”或仇恨渲染的模板，甚至转过头对这一切开始集火，期待Pt.2。
渔人秦诗,4,2023-01-09 23:59:20,1,崭新的篇章，王政篇，敌人从环境变成了人，虽然不算彻底的转变，却也是一种暗示“敌人”从来不是那么理想化。说实话，不知道是大幅删减的原因还是谏山创无法处理好密集的政治戏，最后呈现的观感并不佳（但还是很喜欢）。但是对于希斯形象的补全还是很有趣的，也是上一季尤弥尔和她形象对应的一个延伸，到底谁是假女神谁是真圣母？希斯是勇敢的，在艾伦不断动摇时，她坚定的选择了自己的路。
just,5,2019-07-23 21:14:02,0,人物好，节奏好，作者是怎样架构出这样的故事呢？大写的“服”！
伤心小号曲,5,2019-07-06 19:03:11,0,感觉已经没法再在豆瓣拥有条目了
罗伊斯,5,2020-12-11 16:53:15,0,真的改写了动漫。
▼×▽,5,2018-10-25 01:48:08,2,心目中动漫第一
Emanuelle,3,2019-04-29 18:49:00,0,好像乱七八糟地把这季看完了。
Lightning,未评分,2019-08-13 08:24:02,0,补完
不特图特,5,2024-03-04 14:00:09,2,这季的OP是几季来最喜欢的，没有那么热血澎湃，更像是在回顾从期盼着自由之翼、到身披战衣的历程。小孩跑着跑着就长大了，曾经目睹母亲被吃都只能被抱着逃跑的小男孩如今已经可以修复城墙，曾经缺爱怯懦的小女孩如今秉持自由意志成了墙内的女王，曾经在下水道里的孤儿如今是调查兵团最强大的兵长。成长伴随着鲜血和泪水，在此途中，能够直视惨痛的过去而继续为美好的未来不懈努力，无疑是特别且伟大的。
暴殄天物,4,2025-05-28 21:44:01,0,画风一下变了许多 是变好了许多 好像跟漫画正好相反 哈哈哈哈 这一季基本讲的是人与人之间的斗争。
少年赵里昂,5,2021-01-25 15:05:02,0,看到这里真的有一种脱离了看动画的感觉，而是类似权游一样的史诗作品。
roucy猫与风太,5,2021-04-05 12:47:26,0,泪涌了出来 自由的战士 而团长需要休息了 每人都有想沉醉的东西 世界线收束哑然 反战内核上线 创神智慧描绘的宇宙
李先生,5,2019-06-22 13:21:22,1,最喜欢三笠，然后就是艾尔文团长了，献出心脏吧，士兵们！
白白小甜菜,5,2019-09-10 16:26:23,2,求谏山给利威尔一个好结局吧……
Padi-Shah,5,2023-07-08 15:58:38,0,文戏增多，解决完内部问题，稳定内部政治就该一致对外了。
保小罗,4,2018-10-26 20:31:53,0,故事变得好复杂。不再是那个为了自由献出心脏的简单故事了。
赌徒,5,2019-01-27 19:08:16,1,集大成之作。整部作品最吸引人在于对普适性问题的探讨，例如在追击女性巨人的时候，艾伦是选择相信队友还是相信自己？利威尔也不知道，艾伦更加不知道。只有在队友死光了之后他才巨人化。这是一种真实世界的反应，摸着石头过河就是人生常态，谁也不知道以后会发生什么，或者当下的选择对还是不对，甚至对错的概念也被模糊化了。伟大的漫画
江湖夜雨十年灯,5,2023-02-02 21:29:00,0,从这一季开始巨人在我这里进入第一梯队了。每一个角色都塑造得好棒，已经超越了普通套路热血漫，难得的女角色都塑造得不错的少年漫，台词也很令人触动。为了希斯托莉亚（弑父、主动担负起自己的命运、勇敢做回自己），给五星。
梦里寻fa,4,2024-01-04 09:41:05,0,父与子·父与女·王权放到一起讲谏山创肯定是有他的深意的……但是标题里的王权真的是一坨。李歪和肯尼的故事不知为何反而是最动人的，希的举动只能说半路发癫。。。没有李歪这一季我要给2星
没有名字的名字,5,2019-07-13 19:26:33,0,希斯特利亚由一个不起眼的路人突然推到了女王的角色真令人不适，她这个人和剧情都太乏味了。但第三季依然很好看
Neo,5,2019-06-13 09:42:18,2,神作
VeraTulips,5,2019-05-26 11:12:13,0,剧情很紧凑！棒棒棒！
phoenie,5,2019-03-31 23:35:33,0,坑太大，填得太慢。
阿zhe哥,1,2020-12-07 17:55:49,3,怎么会有这种烂片
陈宗浩,5,2022-10-17 00:01:01,0,看出了宏大的史诗感，希丝特莉亚真正的女权斗士
